business_id,date,description,result,score,type
973363,20151013,,,92,routine
973363,20160713,,,95,routine
269723,20131121,,,96,routine
269723,20150921,,,94,routine
269723,20141209,,,96,routine
269723,20140319,,,96,routine
269723,20160713,,,90,routine
594095,20151105,,,94,routine
594095,20150224,,,96,routine
594095,20150102,,,100,routine
594095,20160610,,,93,routine
594095,20160610,,,,followup
594095,20160713,,,,followup
608209,20151215,,,95,routine
608209,20151215,,,,followup
608209,20150325,,,98,routine
608209,20150218,,,99,routine
608209,20160713,,,97,routine
605233,20150212,,,100,routine
605233,20160121,,,100,routine
605233,20160629,,,94,routine
605233,20160713,,,,followup
248128,20130927,,,97,routine
248128,20150901,,,92,routine
248128,20150120,,,91,routine
248128,20140311,,,93,routine
248128,20160523,,,,routine
248128,20160713,,,94,routine
329482,20130919,,,98,routine
329482,20140818,,,95,routine
329482,20150901,,,,followup
329482,20150806,,,98,routine
329482,20150701,,,,routine
329482,20160713,,,98,routine
586740,20150827,,,,routine
586740,20140911,,,,routine
586740,20160713,,,,routine
995458,20160601,,,98,routine
995458,20160713,,,98,routine
425100,20130325,,,99,routine
425100,20140417,,,96,routine
425100,20151023,,,95,routine
425100,20151013,,,,routine
425100,20150121,,,93,routine
425100,20150121,,,,followup
425100,20160429,,,,followup
425100,20160428,,,,followup
425100,20160425,,,,routine
425100,20160504,,,95,routine
425100,20160504,,,,followup
425100,20160502,,,,followup
425100,20160713,,,99,routine
425100,20160713,,,,followup
516756,20131204,,,94,routine
516756,20130411,,,96,routine
516756,20120827,,,96,routine
516756,20140611,,,96,routine
516756,20151117,,,,followup
516756,20151103,,,94,routine
516756,20150304,,,94,routine
516756,20160712,,,92,routine
180375,20140109,,,,followup
180375,20131218,,,90,routine
180375,20130408,,,93,routine
180375,20140820,,,95,routine
180375,20140403,,,97,routine
180375,20151023,,,90,routine
180375,20150226,,,,followup
180375,20150114,,,92,routine
180375,20160105,,,95,routine
180375,20160105,,,,followup
180375,20160705,,,90,routine
180375,20160712,,,,followup
182763,20131218,,,94,routine
182763,20121120,,,95,routine
182763,20150902,,,90,routine
182763,20141209,,,95,routine
182763,20140108,,,,followup
182763,20160712,,,92,routine
178028,20140110,,,96,routine
178028,20130613,,,99,routine
178028,20121005,,,97,routine
178028,20150804,,,97,routine
178028,20141118,,,99,routine
178028,20141118,,,,followup
178028,20141118,,,,routine
178028,20140530,,,99,routine
178028,20160112,,,97,routine
178028,20160712,,,99,routine
369782,20130829,,,99,routine
369782,20130122,,,97,routine
369782,20120719,,,,followup
369782,20141003,,,,followup
369782,20140902,,,96,routine
369782,20140303,,,,followup
369782,20151202,,,,followup
369782,20151123,,,90,routine
369782,20150618,,,96,routine
369782,20160712,,,94,routine
367702,20130731,,,,followup
367702,20130604,,,95,routine
367702,20121015,,,100,routine
367702,20140321,,,,followup
367702,20150804,,,98,routine
367702,20141022,,,97,routine
367702,20140404,,,99,routine
367702,20160128,,,98,routine
367702,20160712,,,97,routine
526344,20131021,,,,followup
526344,20130930,,,,followup
526344,20130912,,,90,routine
526344,20140916,,,,followup
526344,20140814,,,92,routine
526344,20151222,,,95,routine
526344,20150323,,,,followup
526344,20150318,,,95,routine
526344,20160712,,,94,routine
598600,20150610,,,95,routine
598600,20140620,,,96,routine
598600,20160712,,,98,routine
598600,20160712,,,,followup
153773,20140128,,,97,routine
153773,20140128,,,94,routine
153773,20130417,,,95,routine
153773,20130417,,,,routine
153773,20120504,,,93,routine
153773,20120504,,,,routine
153773,20151118,,,94,routine
153773,20151118,,,,routine
153773,20150312,,,92,routine
153773,20150312,,,,routine
153773,20140821,,,95,routine
153773,20140821,,,,routine
153773,20160428,,,90,routine
153773,20160428,,,,routine
153773,20160712,,,,followup
168646,20140116,,,99,routine
168646,20130311,,,100,routine
168646,20120730,,,99,routine
168646,20150825,,,97,routine
168646,20141007,,,,followup
168646,20140926,,,95,routine
168646,20160510,,,94,routine
168646,20160608,,,,followup
168646,20160624,,,,followup
168646,20160712,,,,followup
157634,20140124,,,,followup
157634,20131227,,,90,routine
157634,20130523,,,95,routine
157634,20150501,,,94,routine
157634,20140926,,,,followup
157634,20140812,,,92,routine
157634,20160111,,,,followup
157634,20160104,,,90,routine
157634,20160607,,,90,routine
157634,20160628,,,,followup
157634,20160705,,,,followup
157634,20160712,,,,followup
484634,20130725,,,91,routine
484634,20130130,,,95,routine
484634,20120808,,,,followup
484634,20140805,,,92,routine
484634,20140508,,,,followup
484634,20151023,,,93,routine
484634,20150127,,,94,routine
484634,20140821,,,,followup
484634,20160712,,,96,routine
301617,20131024,,,94,routine
301617,20130424,,,,followup
301617,20130405,,,,followup
301617,20150729,,,94,routine
301617,20150203,,,,followup
301617,20150121,,,95,routine
301617,20160209,,,96,routine
301617,20160712,,,98,routine
64001,20140110,,,100,routine
64001,20130405,,,99,routine
64001,20121016,,,99,routine
64001,20150910,,,97,routine
64001,20141210,,,,followup
64001,20141125,,,90,routine
64001,20160108,,,84,routine
64001,20160203,,,98,routine
64001,20160203,,,,followup
64001,20160712,,,98,routine
85329,20131031,,,94,routine
85329,20130604,,,,routine
85329,20121228,,,95,routine
85329,20150929,,,90,routine
85329,20150112,,,94,routine
85329,20140609,,,92,routine
85329,20160712,,,90,routine
437559,20130416,,,97,routine
437559,20121029,,,98,routine
437559,20120615,,,98,routine
437559,20150616,,,,followup
437559,20150219,,,98,routine
437559,20140507,,,98,routine
437559,20160223,,,93,routine
437559,20160223,,,,followup
437559,20160712,,,,followup
151827,20140129,,,98,routine
151827,20130422,,,97,routine
151827,20120306,,,99,routine
151827,20151110,,,97,routine
151827,20141229,,,98,routine
151827,20140516,,,,followup
151827,20160712,,,98,routine
488156,20131209,,,100,routine
488156,20130227,,,100,routine
488156,20120105,,,100,routine
488156,20140617,,,96,routine
488156,20150526,,,99,routine
488156,20141218,,,100,routine
488156,20140619,,,,followup
488156,20160125,,,99,routine
488156,20160712,,,98,routine
483208,20131230,,,,followup
483208,20131204,,,95,routine
483208,20130430,,,97,routine
483208,20141230,,,98,routine
483208,20140630,,,97,routine
483208,20151110,,,,followup
483208,20151022,,,,followup
483208,20151001,,,96,routine
483208,20160217,,,97,routine
483208,20160712,,,97,routine
414958,20131031,,,92,routine
414958,20130430,,,96,routine
414958,20121031,,,97,routine
414958,20140724,,,,followup
414958,20151008,,,97,routine
414958,20141217,,,97,routine
414958,20140729,,,,followup
414958,20160712,,,98,routine
271239,20130820,,,96,routine
271239,20130212,,,91,routine
271239,20120216,,,94,routine
271239,20140403,,,96,routine
271239,20151110,,,97,routine
271239,20150211,,,,followup
271239,20150203,,,92,routine
271239,20160712,,,98,routine
477317,20131104,,,,routine
477317,20121220,,,,routine
477317,20121031,,,,routine
477317,20151125,,,,routine
477317,20150506,,,,routine
477317,20140813,,,,routine
477317,20160712,,,,routine
325298,20130606,,,96,routine
325298,20120914,,,,followup
325298,20120904,,,93,routine
325298,20141029,,,,followup
325298,20141022,,,91,routine
325298,20150909,,,,followup
325298,20150804,,,91,routine
325298,20141125,,,,followup
325298,20160128,,,97,routine
325298,20160712,,,95,routine
407871,20131004,,,98,routine
407871,20130409,,,98,routine
407871,20121009,,,99,routine
407871,20151023,,,97,routine
407871,20141219,,,95,routine
407871,20140508,,,97,routine
407871,20160712,,,96,routine
593249,20140617,,,97,routine
593249,20150108,,,97,routine
593249,20140724,,,98,routine
593249,20160712,,,100,routine
92334,20131101,,,100,routine
92334,20150930,,,99,routine
92334,20150312,,,100,routine
92334,20140620,,,100,routine
92334,20160204,,,99,routine
92334,20160712,,,99,routine
594507,20140709,,,,followup
594507,20140708,,,100,routine
594507,20151008,,,97,routine
594507,20150128,,,94,routine
594507,20140811,,,98,routine
594507,20160630,,,97,routine
594507,20160712,,,,followup
973392,20150910,,,98,routine
973392,20160629,,,93,routine
973392,20160627,,,,routine
973392,20160712,,,,followup
973515,20151109,,,98,routine
973515,20151109,,,,followup
973515,20150529,,,95,routine
973515,20150529,,,,followup
973515,20160712,,,95,routine
973496,20151001,,,,followup
973496,20150923,,,90,routine
973496,20150804,,,100,routine
973496,20160620,,,90,routine
973496,20160620,,,,followup
973496,20160712,,,,followup
590427,20140618,,,,followup
590427,20140611,,,90,routine
590427,20151109,,,,followup
590427,20150921,,,92,routine
590427,20141202,,,95,routine
590427,20160411,,,95,routine
590427,20160411,,,,followup
590427,20160411,,,,routine
590427,20160701,,,93,routine
590427,20160701,,,,followup
590427,20160712,,,,followup
151764,20140129,,,94,routine
151764,20130715,,,98,routine
151764,20130107,,,96,routine
151764,20151105,,,95,routine
151764,20150323,,,97,routine
151764,20140820,,,95,routine
151764,20160711,,,97,routine
358286,20130403,,,94,routine
358286,20121009,,,92,routine
358286,20120125,,,95,routine
358286,20140321,,,,followup
358286,20140225,,,91,routine
358286,20150127,,,94,routine
358286,20151007,,,,followup
358286,20150819,,,91,routine
358286,20150203,,,,followup
358286,20160711,,,94,routine
108750,20131217,,,99,routine
108750,20130213,,,98,routine
108750,20120731,,,100,routine
108750,20140620,,,96,routine
108750,20150714,,,97,routine
108750,20150203,,,98,routine
108750,20140811,,,,followup
108750,20160329,,,100,routine
108750,20160615,,,99,routine
108750,20160627,,,,followup
108750,20160711,,,98,routine
348977,20130620,,,93,routine
348977,20120815,,,96,routine
348977,20120111,,,97,routine
348977,20140307,,,,followup
348977,20140221,,,95,routine
348977,20150204,,,96,routine
348977,20151228,,,,followup
348977,20151201,,,90,routine
348977,20150224,,,,followup
348977,20160711,,,94,routine
78724,20150422,,,100,routine
78724,20160711,,,100,routine
78724,20130715,,,,routine
78724,20120424,,,,routine
78724,20111116,,,,followup
259409,20130213,,,100,routine
259409,20120731,,,100,routine
259409,20150424,,,98,routine
259409,20140620,,,100,routine
259409,20131216,,,99,routine
259409,20160329,,,95,routine
259409,20160505,,,,followup
259409,20160428,,,,followup
259409,20160711,,,,followup
175908,20140113,,,97,routine
175908,20130416,,,,followup
175908,20130408,,,98,routine
175908,20141124,,,96,routine
175908,20151202,,,95,routine
175908,20150904,,,97,routine
175908,20150904,,,,followup
175908,20150903,,,,followup
175908,20160711,,,98,routine
287916,20130722,,,100,routine
287916,20120625,,,99,routine
287916,20110615,,,97,routine
287916,20150402,,,99,routine
287916,20140730,,,99,routine
287916,20130717,,,100,routine
287916,20160711,,,100,routine
521329,20140103,,,,followup
521329,20131106,,,94,routine
521329,20130522,,,94,routine
521329,20140327,,,96,routine
521329,20151021,,,90,routine
521329,20150126,,,,followup
521329,20150112,,,91,routine
521329,20160711,,,94,routine
521329,20160711,,,,followup
389006,20130613,,,100,routine
389006,20130108,,,99,routine
389006,20120105,,,100,routine
389006,20150825,,,97,routine
389006,20141002,,,100,routine
389006,20140425,,,100,routine
389006,20160125,,,98,routine
389006,20160711,,,98,routine
178026,20140110,,,,followup
178026,20130814,,,90,routine
178026,20130709,,,,followup
178026,20150116,,,96,routine
178026,20150116,,,,followup
178026,20150114,,,,routine
178026,20140319,,,96,routine
178026,20151002,,,,followup
178026,20150915,,,90,routine
178026,20150128,,,,followup
178026,20160620,,,94,routine
178026,20160701,,,,followup
178026,20160711,,,,followup
407333,20130425,,,,followup
407333,20130412,,,93,routine
407333,20121205,,,94,routine
407333,20150923,,,95,routine
407333,20141203,,,97,routine
407333,20141203,,,,followup
407333,20140212,,,91,routine
407333,20160701,,,93,routine
407333,20160711,,,,followup
560077,20140402,,,95,routine
560077,20150902,,,97,routine
560077,20141210,,,99,routine
560077,20140410,,,,followup
560077,20160711,,,94,routine
178031,20140110,,,94,routine
178031,20130607,,,,followup
178031,20130531,,,94,routine
178031,20151104,,,95,routine
178031,20150317,,,96,routine
178031,20140805,,,95,routine
178031,20160711,,,94,routine
105988,20130716,,,97,routine
105988,20130122,,,99,routine
105988,20120801,,,96,routine
105988,20150924,,,91,routine
105988,20150127,,,96,routine
105988,20140326,,,99,routine
105988,20160711,,,94,routine
105988,20160711,,,,followup
278116,20131125,,,,followup
278116,20130919,,,96,routine
278116,20130304,,,97,routine
278116,20141120,,,97,routine
278116,20140530,,,,followup
278116,20140410,,,,routine
278116,20150909,,,,followup
278116,20150831,,,,followup
278116,20150821,,,95,routine
278116,20160129,,,99,routine
278116,20160711,,,96,routine
355391,20130808,,,,followup
355391,20130725,,,93,routine
355391,20130204,,,,followup
355391,20151030,,,98,routine
355391,20150206,,,98,routine
355391,20140311,,,96,routine
355391,20160621,,,95,routine
355391,20160711,,,,followup
73286,20131106,,,97,routine
73286,20130417,,,98,routine
73286,20120705,,,97,routine
73286,20151022,,,99,routine
73286,20141229,,,96,routine
73286,20140415,,,96,routine
73286,20160711,,,94,routine
64127,20130718,,,90,routine
64127,20121219,,,96,routine
64127,20120806,,,95,routine
64127,20150114,,,93,routine
64127,20140714,,,95,routine
64127,20151007,,,,followup
64127,20150930,,,91,routine
64127,20150122,,,,followup
64127,20160711,,,92,routine
282163,20130507,,,,followup
282163,20130503,,,,followup
282163,20130425,,,96,routine
282163,20140210,,,95,routine
282163,20151201,,,95,routine
282163,20150227,,,,followup
282163,20150204,,,90,routine
282163,20160711,,,95,routine
559460,20140701,,,90,routine
559460,20140324,,,96,routine
559460,20140324,,,,followup
559460,20150923,,,95,routine
559460,20150327,,,93,routine
559460,20140808,,,,followup
559460,20160428,,,91,routine
559460,20160711,,,,followup
559460,20160707,,,,followup
467711,20130308,,,99,routine
467711,20130104,,,98,routine
467711,20111220,,,98,routine
467711,20140311,,,97,routine
467711,20140221,,,,followup
467711,20150318,,,98,routine
467711,20160711,,,,routine
91311,20130722,,,,followup
91311,20130627,,,96,routine
91311,20121211,,,100,routine
91311,20150921,,,,routine
91311,20141223,,,98,routine
91311,20140227,,,98,routine
91311,20160711,,,93,routine
457196,20131122,,,100,routine
457196,20130326,,,99,routine
457196,20120829,,,100,routine
457196,20150903,,,98,routine
457196,20141023,,,98,routine
457196,20140423,,,,routine
457196,20160620,,,97,routine
457196,20160711,,,,followup
476229,20130923,,,96,routine
476229,20130206,,,96,routine
476229,20120820,,,94,routine
476229,20140313,,,91,routine
476229,20150924,,,96,routine
476229,20150306,,,,followup
476229,20150220,,,93,routine
476229,20160711,,,94,routine
475351,20130416,,,96,routine
475351,20120815,,,97,routine
475351,20120329,,,97,routine
475351,20151201,,,96,routine
475351,20150202,,,95,routine
475351,20140210,,,95,routine
475351,20160711,,,95,routine
305571,20131017,,,,followup
305571,20131009,,,93,routine
305571,20130319,,,99,routine
305571,20140801,,,98,routine
305571,20150915,,,97,routine
305571,20141218,,,99,routine
305571,20140828,,,,followup
305571,20160711,,,98,routine
506337,20130319,,,96,routine
506337,20120411,,,97,routine
506337,20110922,,,95,routine
506337,20150304,,,98,routine
506337,20141009,,,98,routine
506337,20140307,,,97,routine
506337,20160125,,,96,routine
506337,20160711,,,97,routine
514485,20131213,,,97,routine
514485,20130319,,,100,routine
514485,20120202,,,96,routine
514485,20140515,,,94,routine
514485,20150917,,,97,routine
514485,20141216,,,96,routine
514485,20140528,,,,followup
514485,20160506,,,94,routine
514485,20160711,,,,followup
520298,20131224,,,100,routine
520298,20140326,,,98,routine
520298,20151009,,,100,routine
520298,20151009,,,,followup
520298,20151008,,,,routine
520298,20141229,,,99,routine
520298,20160421,,,96,routine
520298,20160711,,,,followup
973344,20151208,,,99,routine
973344,20160711,,,96,routine
570152,20150831,,,93,routine
570152,20141113,,,95,routine
570152,20160413,,,95,routine
570152,20160711,,,90,routine
570152,20160711,,,,followup
432544,20131010,,,,followup
432544,20130919,,,93,routine
432544,20130919,,,,routine
432544,20130606,,,,followup
432544,20140306,,,90,routine
432544,20140306,,,,routine
432544,20151021,,,92,routine
432544,20151021,,,,routine
432544,20150121,,,98,routine
432544,20140313,,,,followup
432544,20160711,,,100,routine
432544,20160711,,,97,routine
432544,20160711,,,,followup
995459,20160601,,,95,routine
995459,20160711,,,99,routine
273333,20130508,,,97,routine
273333,20150819,,,98,routine
273333,20150428,,,100,routine
273333,20140506,,,98,routine
273333,20160420,,,98,routine
273333,20160711,,,,routine
995457,20160528,,,100,routine
995457,20160711,,,100,routine
494771,20130711,,,91,routine
494771,20140219,,,91,routine
494771,20150929,,,98,routine
494771,20150929,,,,followup
494771,20150928,,,,routine
494771,20150203,,,95,routine
494771,20160113,,,96,routine
494771,20160711,,,94,routine
554847,20150114,,,98,routine
554847,20141203,,,100,routine
554847,20160711,,,98,routine
605265,20150917,,,95,routine
605265,20150209,,,94,routine
605265,20160624,,,97,routine
605265,20160711,,,,followup
973556,20160105,,,97,routine
973556,20160122,,,97,routine
973556,20160711,,,91,routine
305479,20130613,,,,routine
305479,20120818,,,,routine
305479,20120124,,,,routine
305479,20140317,,,99,routine
305479,20150306,,,,followup
305479,20150204,,,99,routine
305479,20141122,,,100,routine
305479,20160219,,,100,routine
305479,20160709,,,99,routine
482176,20130513,,,96,routine
482176,20120614,,,100,routine
482176,20120416,,,,routine
482176,20141203,,,98,routine
482176,20140210,,,96,routine
482176,20151030,,,,followup
482176,20151023,,,92,routine
482176,20151023,,,,followup
482176,20151022,,,,routine
482176,20160516,,,92,routine
482176,20160516,,,,followup
482176,20160614,,,,followup
482176,20160708,,,,followup
344196,20130418,,,95,routine
344196,20120627,,,95,routine
344196,20111229,,,,followup
344196,20140318,,,96,routine
344196,20150330,,,96,routine
344196,20140806,,,,followup
344196,20140730,,,90,routine
344196,20160121,,,95,routine
344196,20160209,,,,followup
344196,20160708,,,97,routine
461502,20131203,,,,followup
461502,20131119,,,90,routine
461502,20130329,,,95,routine
461502,20140618,,,,followup
461502,20140522,,,90,routine
461502,20151009,,,,followup
461502,20150929,,,90,routine
461502,20141217,,,94,routine
461502,20160628,,,90,routine
461502,20160708,,,,followup
267235,20130711,,,99,routine
267235,20130104,,,100,routine
267235,20120620,,,100,routine
267235,20140213,,,96,routine
267235,20151130,,,98,routine
267235,20150403,,,97,routine
267235,20140826,,,97,routine
267235,20160708,,,97,routine
330460,20131120,,,97,routine
330460,20121017,,,,routine
330460,20120914,,,,routine
330460,20140509,,,97,routine
330460,20151008,,,97,routine
330460,20150220,,,97,routine
330460,20150123,,,,followup
330460,20160708,,,96,routine
258987,20130923,,,95,routine
258987,20130128,,,95,routine
258987,20120430,,,99,routine
258987,20140429,,,96,routine
258987,20150623,,,98,routine
258987,20150623,,,,followup
258987,20150622,,,,followup
258987,20141001,,,94,routine
258987,20160129,,,95,routine
258987,20160129,,,,followup
258987,20160621,,,94,routine
258987,20160708,,,,followup
370258,20130416,,,97,routine
370258,20121204,,,94,routine
370258,20120629,,,97,routine
370258,20140313,,,97,routine
370258,20150922,,,99,routine
370258,20141226,,,98,routine
370258,20140610,,,99,routine
370258,20160708,,,95,routine
504661,20131211,,,99,routine
504661,20130522,,,,followup
504661,20130418,,,98,routine
504661,20140924,,,,followup
504661,20140909,,,95,routine
504661,20150202,,,96,routine
504661,20151211,,,92,routine
504661,20151211,,,,followup
504661,20150310,,,,followup
504661,20150309,,,,followup
504661,20160708,,,96,routine
504661,20160708,,,,followup
262259,20130524,,,,followup
262259,20130516,,,93,routine
262259,20120525,,,,followup
262259,20151023,,,97,routine
262259,20150320,,,99,routine
262259,20140516,,,98,routine
262259,20160708,,,99,routine
387371,20130515,,,98,routine
387371,20130104,,,98,routine
387371,20120725,,,98,routine
387371,20140411,,,98,routine
387371,20150922,,,97,routine
387371,20150130,,,98,routine
387371,20140912,,,99,routine
387371,20160708,,,99,routine
431318,20131028,,,91,routine
431318,20130225,,,94,routine
431318,20121019,,,92,routine
431318,20140619,,,96,routine
431318,20140619,,,,followup
431318,20140618,,,85,routine
431318,20150918,,,92,routine
431318,20150123,,,,followup
431318,20150116,,,91,routine
431318,20160617,,,91,routine
431318,20160617,,,,followup
431318,20160708,,,,followup
138770,20140207,,,100,routine
138770,20130417,,,98,routine
138770,20120723,,,97,routine
138770,20141216,,,,routine
138770,20150923,,,98,routine
138770,20141216,,,97,routine
138770,20140626,,,93,routine
138770,20160127,,,97,routine
138770,20160708,,,98,routine
173535,20140114,,,98,routine
173535,20130204,,,98,routine
173535,20120911,,,98,routine
173535,20141217,,,90,routine
173535,20151102,,,,followup
173535,20151028,,,90,routine
173535,20150120,,,,followup
173535,20160708,,,94,routine
222641,20130516,,,98,routine
222641,20120817,,,99,routine
222641,20120213,,,100,routine
222641,20150807,,,98,routine
222641,20140925,,,96,routine
222641,20140213,,,97,routine
222641,20160708,,,98,routine
255641,20130716,,,94,routine
255641,20130403,,,,followup
255641,20130301,,,93,routine
255641,20140827,,,,followup
255641,20140814,,,93,routine
255641,20140214,,,98,routine
255641,20150921,,,97,routine
255641,20150130,,,,followup
255641,20150120,,,94,routine
255641,20150120,,,,followup
255641,20160708,,,98,routine
63902,20140102,,,,followup
63902,20131226,,,94,routine
63902,20130131,,,96,routine
63902,20150921,,,98,routine
63902,20150102,,,95,routine
63902,20140711,,,98,routine
63902,20160708,,,98,routine
178011,20140110,,,94,routine
178011,20130403,,,97,routine
178011,20121016,,,,followup
178011,20150812,,,97,routine
178011,20141230,,,,followup
178011,20141121,,,90,routine
178011,20160121,,,97,routine
178011,20160708,,,93,routine
614078,20150414,,,90,routine
614078,20150422,,,,followup
614078,20151118,,,95,routine
614078,20150814,,,,followup
614078,20150813,,,91,routine
614078,20160316,,,97,routine
614078,20160316,,,,followup
614078,20160425,,,,followup
614078,20160708,,,,followup
413698,20131226,,,94,routine
413698,20130613,,,93,routine
413698,20130115,,,96,routine
413698,20140812,,,,followup
413698,20150921,,,96,routine
413698,20150102,,,98,routine
413698,20150102,,,,followup
413698,20140822,,,,followup
413698,20160708,,,93,routine
178008,20140110,,,98,routine
178008,20130403,,,92,routine
178008,20121018,,,,followup
178008,20150915,,,,followup
178008,20150812,,,92,routine
178008,20150812,,,,followup
178008,20141121,,,99,routine
178008,20141121,,,,followup
178008,20141121,,,,routine
178008,20160121,,,94,routine
178008,20160708,,,92,routine
448330,20130404,,,96,routine
448330,20121226,,,97,routine
448330,20121022,,,91,routine
448330,20140818,,,94,routine
448330,20140326,,,93,routine
448330,20151014,,,91,routine
448330,20150317,,,,followup
448330,20150209,,,92,routine
448330,20160708,,,90,routine
509440,20130926,,,98,routine
509440,20130311,,,100,routine
509440,20121017,,,98,routine
509440,20150805,,,96,routine
509440,20141120,,,99,routine
509440,20141120,,,,followup
509440,20141120,,,,routine
509440,20140409,,,96,routine
509440,20160119,,,98,routine
509440,20160708,,,99,routine
509532,20131204,,,94,routine
509532,20130502,,,96,routine
509532,20120924,,,94,routine
509532,20150430,,,97,routine
509532,20150116,,,99,routine
509532,20140417,,,99,routine
509532,20160205,,,97,routine
509532,20160708,,,95,routine
237660,20130521,,,100,routine
237660,20121126,,,,followup
237660,20151116,,,93,routine
237660,20150212,,,98,routine
237660,20140702,,,96,routine
237660,20160627,,,93,routine
237660,20160708,,,,followup
325079,20130612,,,,followup
325079,20130514,,,94,routine
325079,20121203,,,,followup
325079,20150923,,,94,routine
325079,20150108,,,99,routine
325079,20140224,,,98,routine
325079,20160613,,,95,routine
325079,20160708,,,,followup
466257,20130826,,,99,routine
466257,20130501,,,98,routine
466257,20121226,,,98,routine
466257,20150917,,,98,routine
466257,20141210,,,99,routine
466257,20140610,,,99,routine
466257,20160708,,,100,routine
446157,20130507,,,93,routine
446157,20120719,,,97,routine
446157,20120215,,,96,routine
446157,20140424,,,98,routine
446157,20150915,,,96,routine
446157,20150106,,,,followup
446157,20141224,,,95,routine
446157,20160708,,,92,routine
328285,20130610,,,100,routine
328285,20140211,,,95,routine
328285,20150812,,,97,routine
328285,20141124,,,98,routine
328285,20140304,,,,followup
328285,20160119,,,97,routine
328285,20160708,,,98,routine
492401,20130716,,,99,routine
492401,20130524,,,,routine
492401,20140612,,,99,routine
492401,20151001,,,99,routine
492401,20141113,,,,followup
492401,20141103,,,97,routine
492401,20160708,,,100,routine
997525,20160624,,,99,routine
997525,20160708,,,99,routine
325867,20131112,,,95,routine
325867,20130320,,,97,routine
325867,20130114,,,,routine
325867,20140619,,,,followup
325867,20140605,,,90,routine
325867,20151007,,,96,routine
325867,20150220,,,98,routine
325867,20150123,,,,followup
325867,20150123,,,,routine
325867,20160708,,,97,routine
71753,20130607,,,98,routine
71753,20130607,,,,routine
71753,20140612,,,97,routine
71753,20140612,,,,routine
71753,20150924,,,,followup
71753,20150910,,,100,routine
71753,20150910,,,99,routine
71753,20150910,,,,routine
71753,20150219,,,97,routine
71753,20150219,,,,routine
71753,20160708,,,100,routine
71753,20160708,,,100,routine
71753,20160708,,,,routine
555449,20141001,,,90,routine
555449,20150715,,,98,routine
555449,20150715,,,,followup
555449,20150713,,,75,routine
555449,20141112,,,,followup
555449,20160107,,,98,routine
555449,20160107,,,,followup
555449,20160106,,,,routine
555449,20160708,,,91,routine
563145,20150728,,,,followup
563145,20150716,,,90,routine
563145,20140919,,,90,routine
563145,20160202,,,94,routine
563145,20160202,,,,followup
563145,20160708,,,96,routine
182751,20140108,,,100,routine
182751,20131230,,,,routine
182751,20131022,,,100,routine
182751,20141230,,,,routine
182751,20141217,,,,routine
182751,20151103,,,100,routine
182751,20151103,,,,followup
182751,20151102,,,,routine
182751,20150113,,,99,routine
182751,20160708,,,,followup
71734,20130729,,,100,routine
71734,20130729,,,96,routine
71734,20130729,,,,routine
71734,20140221,,,,followup
71734,20140219,,,99,routine
71734,20140219,,,,routine
71734,20151202,,,96,routine
71734,20151202,,,95,routine
71734,20151202,,,95,routine
71734,20150812,,,98,routine
71734,20150812,,,96,routine
71734,20141118,,,97,routine
71734,20141118,,,96,routine
71734,20141118,,,,routine
71734,20160708,,,99,routine
71734,20160708,,,98,routine
71734,20160708,,,96,routine
71734,20160708,,,94,routine
994919,20160525,,,99,routine
994919,20160606,,,,routine
994919,20160627,,,97,routine
994919,20160708,,,,followup
995456,20160526,,,100,routine
995456,20160708,,,98,routine
420205,20130809,,,100,routine
420205,20130206,,,100,routine
420205,20120917,,,99,routine
420205,20140227,,,100,routine
420205,20151117,,,99,routine
420205,20150224,,,97,routine
420205,20140725,,,96,routine
420205,20160707,,,98,routine
93678,20140115,,,,followup
93678,20131213,,,96,routine
93678,20130318,,,98,routine
93678,20140516,,,98,routine
93678,20150128,,,96,routine
93678,20160106,,,100,routine
93678,20160707,,,99,routine
594876,20140402,,,97,routine
594876,20151002,,,,followup
594876,20150923,,,92,routine
594876,20150923,,,,followup
594876,20150218,,,90,routine
594876,20160707,,,94,routine
308361,20131024,,,99,routine
308361,20130517,,,98,routine
308361,20130109,,,100,routine
308361,20140718,,,97,routine
308361,20150911,,,98,routine
308361,20150123,,,97,routine
308361,20140805,,,,followup
308361,20160707,,,93,routine
318006,20130709,,,97,routine
318006,20121212,,,97,routine
318006,20120508,,,94,routine
318006,20140228,,,,followup
318006,20150831,,,95,routine
318006,20141224,,,,followup
318006,20141208,,,90,routine
318006,20160121,,,98,routine
318006,20160707,,,96,routine
289580,20130930,,,,followup
289580,20130912,,,,followup
289580,20130829,,,93,routine
289580,20140327,,,96,routine
289580,20150922,,,98,routine
289580,20150120,,,98,routine
289580,20140620,,,,followup
289580,20160707,,,96,routine
330838,20130828,,,97,routine
330838,20130122,,,99,routine
330838,20120403,,,96,routine
330838,20151016,,,96,routine
330838,20150205,,,100,routine
330838,20150205,,,,followup
330838,20150205,,,,routine
330838,20140314,,,100,routine
330838,20160707,,,92,routine
258743,20130514,,,,followup
258743,20130423,,,96,routine
258743,20120509,,,,routine
258743,20140227,,,93,routine
258743,20150316,,,,routine
258743,20140923,,,91,routine
258743,20140327,,,,followup
258743,20160317,,,99,routine
258743,20160613,,,90,routine
258743,20160628,,,,followup
258743,20160707,,,,followup
258743,20130507,,,,followup
258743,20130423,,,98,routine
258743,20120703,,,,routine
258743,20140326,,,,followup
258743,20140321,,,,followup
258743,20140124,,,97,routine
